"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"komismi8220132014","Mike.Komisarek","D","CAR",32,20132014,31,"0.700","0.700",0,4,4,0,0.64,0.64,-2,47.84,97.89,0,-1.75,11.76,1,-9.86,41.84,51.7,-23,59,82,9.41,13.08,22.48,-5.82,46.82,52.64,-22,162,184,25.83,29.34,55.17,8,-5.96,53.8,-31,343,374,54.7,59.64,114.33,48.69,24,27,51,-9.32,43.6,52.92,-66,225,291,35.88,46.4,82.28,74.22,7,27,-9.04,44.65,53.69,-40,26.63,33.01,167,207,20,44.65,28.87,-13.02,50.96,1.75,2.87,11,18,-7,37.93,0,6.59,4.89,91.3,93.81,40,0,0,52.12,123,107,113,70,32,1,3,20,16,3,7,5,-0.32,376.27,1565.09,19.38,16.15,17.05,49.81,50,57.16,57.6,53.41,53.42
"konopze8120132014","Zenon.Konopka","CL","BUF/MIN",59,20132014,32,"1.000","0.925",1,2,3,0.13,0.25,0.38,-11,37.38,95.19,4.76,-32.96,8.04,7,-18.86,31.09,49.96,-45,37,82,4.68,10.37,15.04,-14.28,35.02,49.3,-89,104,193,13.15,24.4,37.55,16,-11.25,48.63,-181,268,449,33.88,56.76,90.65,49.25,5,26,36,-9.46,38.85,48.31,-116,202,318,25.54,40.2,65.74,65.35,10,31,-12.41,36.46,48.87,-98,16.69,29.08,132,230,21,48.78,27.67,-24.14,48.39,1.01,3.16,8,25,-17,24.24,3.23,6.06,3.96,89.13,92.14,60.14,345,222,21.15,103,118,384,46,34,1,1,20,1,7,12,1,-1.39,474.59,3127.73,13.17,16.22,16.39,46.92,49.46,47.68,53.94,53.16,54.33
"kopecto8220132014","Tomas.Kopecky","LR","FLA",49,20132014,31,"3.000","3.000",4,8,12,0.31,0.62,0.92,2,49.17,99.24,4.21,-7.01,15.89,37,-2.79,46.09,48.88,-18,106,124,8.17,9.56,17.72,-3.96,46.92,50.88,-35,267,302,20.57,23.27,43.85,80,-2.13,51.3,-22,653,675,50.32,52.01,102.33,52.68,26,19,151,-1.26,49.34,50.61,-13,489,502,37.68,38.68,76.37,70.35,30,125,-1.08,48.52,49.6,-21,26.51,28.13,344,365,95,45.93,27.29,4.7,40.76,1.54,1.85,20,24,-4,45.45,3.2,5.81,4.09,93.42,95.22,32.65,8,21,45.12,245,233,298,31,68,6,2,91,10,17,7,9,0.15,778.62,2214.17,26.02,17.78,17.63,50.29,50.07,52.64,52.04,54.32,54.17
"kopitan8720132014","Anze.Kopitar","C","L.A",108,20132014,26,"7.500","6.800",34,62,96,0.9,1.65,2.55,15,59.91,101.74,13.88,5.82,20.9,132,9.84,58.21,48.37,147,521,374,13.85,9.94,23.79,8.42,58.44,50.01,358,1240,882,32.96,23.45,56.41,259,8.06,51.85,855,2585,1730,68.72,45.99,114.71,52.19,79,62,414,7.87,59.15,51.28,603,1949,1346,51.81,35.78,87.59,69.21,90,335,7.68,58.86,51.18,406,35.86,25.07,1349,943,245,45.49,29.94,14.83,48.55,3.59,2.07,135,78,57,63.38,10.15,10.01,6.93,91.73,94.21,53.09,1074,944,56.89,991,731,751,153,173,36,26,211,56,65,18,33,0.4,2257.03,4409.19,33.86,18.53,17.97,55.37,50.29,60.37,48.66,55.21,54.56
"korobdm8920132014","Dmitry.Korobov","D","T.B",3,20132014,24,"0.825","0.775",0,1,1,0,1.74,1.74,-1,43.64,100,NA,18.06,11.48,0,5.7,58.33,52.63,2,7,5,12.19,8.71,20.9,-3.1,50,53.1,0,12,12,20.9,20.9,41.81,0,-8.14,51.78,-7,24,31,41.81,54,95.81,41.67,0,0,0,-8.22,42.55,50.77,-7,20,27,34.84,47.04,81.88,50,0,0,-8.97,43.48,52.45,-3,17.42,22.65,10,13,0,58.06,51.85,NA,37.5,0,0,0,0,0,NA,NA,0,0,100,100,40,0,0,65,13,13,7,5,5,0,1,0,2,0,1,0,-1.74,34.44,150.01,18.67,16.87,17.21,51.43,51.87,54.31,51.29,56.33,52.26
"korpila8620132014","Lauri.Korpikoski","LR","PHX",64,20132014,27,"2.000","2.500",9,16,25,0.52,0.92,1.45,-2,43.29,98,8.26,-7.45,16.22,57,-9.45,40.87,50.32,-71,159,230,9.19,13.3,22.49,-9.07,41.54,50.6,-154,378,532,21.85,30.75,52.61,122,-9.02,52.31,-263,848,1111,49.02,64.23,113.25,52.59,50,38,208,-8.43,43.27,51.7,-197,633,830,36.59,47.98,84.57,70.46,49,158,-7.28,43.64,50.92,-130,25.78,33.3,446,576,109,48.15,30.6,-15.03,52.21,1.68,2.83,29,49,-20,37.18,5.7,6.5,4.58,91.49,94.1,35.14,5,12,45.23,308,349,373,136,86,9,7,100,13,19,12,10,-0.12,1037.91,2876.19,26.52,18.42,17.79,49.79,50.28,55.59,56.05,54.63,54.02
"kostkmi8520132014","Michael.Kostka","D","CHI/T.B",31,20132014,27,"0.625","0.625",4,9,13,0.5,1.12,1.62,-1,52.67,104.51,8,11.2,15.5,7,-1.13,49.21,50.34,-3,93,96,11.61,11.99,23.6,0.29,50.11,49.82,1,229,228,28.6,28.47,57.07,33,2.97,49.69,45,444,399,55.45,49.83,105.28,57.66,30,37,92,2.69,53.16,50.48,40,336,296,41.96,36.97,78.93,76.19,12,62,5.17,55.17,50,48,31.97,25.98,256,208,50,47.87,29.73,20.24,46.43,3.75,1.87,30,15,15,66.67,6.45,11.72,8.93,92.79,94.93,40,0,0,59.34,143,129,98,30,35,5,4,46,9,4,3,2,-0.12,480.43,1433.18,25.11,16.46,17.01,51.42,48.53,55.3,52.26,52.92,56.14
"kreidch9120132014","Chris.Kreider","L","NYR",81,20132014,22,"0.900","0.800",22,28,50,1.03,1.31,2.35,-17,59.62,102.14,13.41,15.9,15.77,104,7.99,57.85,49.86,76,280,204,13.15,9.58,22.73,8.14,58.06,49.92,190,684,494,32.12,23.2,55.32,177,10.29,49.33,484,1500,1016,70.44,47.71,118.15,53.87,37,20,273,9.68,58.96,49.28,342,1125,783,52.83,36.77,89.6,71.82,72,236,9.32,59.06,49.74,248,37.94,26.3,808,560,164,44.88,28.48,14.87,50.34,3.52,1.88,75,40,35,65.22,9.32,9.28,6.67,92.86,94.89,39.02,8,13,63.16,564,492,329,196,109,17,11,142,33,24,29,12,-0.8,1277.66,3691.47,25.71,18.59,17.94,51.58,50.36,59.22,55.59,54.81,54.03
"krejcda8620132014","David.Krejci","C","BOS",92,20132014,27,"5.250","5.250",19,54,73,0.64,1.81,2.45,12,56.15,105,9.79,10.21,19.45,95,0.23,52.94,52.71,39,351,312,11.77,10.46,22.23,2,54.79,52.79,171,978,807,32.8,27.06,59.86,212,4.6,51.55,437,1995,1558,66.9,52.25,119.14,52.28,65,67,327,3.41,55.1,51.69,267,1443,1176,48.39,39.44,87.82,72.28,68,262,3.83,55.1,51.27,193,34.98,28.5,1043,850,194,45.44,27.72,15.21,54.6,3.72,1.61,111,48,63,69.81,7.25,10.64,7.69,94.35,95.92,51.34,721,679,58.9,731,486,510,88,129,25,29,175,58,48,15,27,0.4,1789.26,3811.38,31.95,18.87,17.88,52.91,49.59,59.79,53.2,54.14,55.04
"kronwni8120132014","Niklas.Kronwall","D","DET",84,20132014,32,"6.000","4.750",9,42,51,0.26,1.23,1.5,-12,52.63,100.82,7.56,-1.88,24.3,11,5.28,51.88,46.6,27,372,345,10.94,10.14,21.08,1.5,51.22,49.72,43,902,859,26.51,25.25,51.77,56,2.98,49.65,192,1920,1728,56.44,50.8,107.23,55.36,82,165,264,3.27,53.14,49.87,176,1488,1312,43.74,38.57,82.31,71.44,63,182,2.25,51.83,49.58,75,31.25,29.04,1063,988,119,42.82,24.7,9.68,44.17,3.29,2.82,112,96,16,53.85,4.95,10.54,7.53,90.28,92.68,40,0,0,51.32,757,686,718,104,106,14,28,110,53,26,22,10,-0.35,2041.14,3105.36,39.66,17.21,17.87,52.11,50.12,53.53,49.2,54.92,54.66
"krugema9020132014","Marcus.Kruger","C","CHI",100,20132014,23,"1.250","1.325",9,23,32,0.38,0.96,1.34,-5,41.17,98.33,7.56,-52.22,14.35,48,-11.79,43.11,54.9,-55,172,227,7.19,9.49,16.69,-12.67,43.76,56.43,-131,459,590,19.2,24.68,43.87,103,-15.68,56.85,-433,1010,1443,42.24,60.35,102.59,55.35,34,87,192,-13.68,42.43,56.12,-265,743,1008,31.07,42.16,73.23,75.24,39,158,-12.44,43.81,56.25,-158,23.38,29.99,559,717,119,50.31,28.87,-19.33,58.64,1.92,2.97,46,71,-25,39.32,5.7,8.23,6.19,90.1,92.96,56.01,514,398,16.26,178,485,917,30,173,15,8,110,20,30,21,16,-0.21,1434.64,4746.15,23.21,17.05,17.38,53.08,50.72,54.57,48.23,54.88,53.32
"krugxto9120132014","Torey.Krug","D","BOS",91,20132014,22,"0.925","0.917",16,34,50,0.59,1.26,1.85,-1,60.32,102.15,7.58,26.86,17.77,26,8.38,58.9,50.52,104,344,240,12.76,8.9,21.66,9.3,59.9,50.6,312,944,632,35.02,23.44,58.46,132,10.26,50.06,649,1897,1248,70.37,46.29,116.66,52.61,171,90,451,8.78,59.07,50.28,419,1365,946,50.63,35.09,85.73,73.11,69,280,8.98,58.98,50,304,37.02,25.74,998,694,211,44.39,26.64,8.55,56.89,3.3,1.74,89,47,42,65.44,5.71,8.92,6.52,93.23,95.03,40.91,1,1,71.17,790,474,320,58,115,15,19,195,41,28,12,11,-0.04,1617.46,3923.55,29.19,16.4,17.06,52.28,49.2,57.04,52.06,52.89,54.62
"kucheni9320132014","Nikita.Kucherov","RL","T.B",54,20132014,20,"0.693","0.712",10,9,19,0.84,0.76,1.6,3,56.17,100.15,9.71,6.61,13.2,63,11.4,60.67,49.27,64,182,118,15.32,9.94,25.26,10.61,58.5,47.88,122,420,298,35.37,25.09,60.46,146,7.64,48.53,162,737,575,62.06,48.42,110.47,57.39,33,19,190,8.26,57.41,49.15,151,585,434,49.26,36.54,85.8,72.31,54,157,10.63,59.41,48.78,134,35.62,24.33,423,289,103,49.74,33.41,9.79,50.21,2.27,1.52,27,18,9,60,6.37,6.38,4.62,93.77,95.85,42.86,1,0,56.1,230,229,180,16,57,7,2,93,17,17,7,10,0.25,712.57,2592.57,21.56,16.92,17.14,51.03,49,54.76,52.56,53.43,55.6
"kulemni8620132014","Nikolay.Kulemin","LR","TOR",70,20132014,27,"3.000","2.800",9,11,20,0.48,0.58,1.06,1,35.42,99.34,11.11,-17.78,16.2,40,-11.08,35.38,46.47,-114,138,252,7.3,13.34,20.64,-8.05,38.34,46.39,-233,383,616,20.27,32.6,52.87,101,-10.95,46.37,-609,740,1349,39.16,71.4,110.56,54.19,34,63,149,-9.81,35.48,45.29,-451,551,1002,29.16,53.03,82.19,72.78,34,115,-9.44,36.99,46.44,-282,21.22,36.15,401,683,81,49.37,31.84,-12.45,47.62,1.69,3.12,32,59,-27,35.16,7.83,7.98,5.81,91.36,94.11,35.94,38,70,28.87,248,450,611,153,71,7,4,72,15,30,11,12,0.05,1133.67,3137.96,26.54,17.62,17.62,43.4,50.48,49.42,64.45,54.96,53.92
"kulikdm9020132014","Dmitry.Kulikov","D","FLA",81,20132014,22,"3.000","2.500",8,11,19,0.27,0.37,0.65,-9,50.21,96.34,6.3,-0.77,21.74,12,-3.25,45.15,48.4,-61,284,345,9.68,11.76,21.43,-1.57,48.65,50.22,-39,702,741,23.92,25.25,49.17,52,-0.41,50.63,13,1544,1531,52.61,52.17,104.78,56.02,69,92,254,-0.49,49.67,50.16,-16,1193,1209,40.65,41.2,81.85,72.51,58,185,-0.34,48.9,49.24,-39,29.48,30.8,865,904,127,40.95,25.23,-4.37,43.53,2.21,3.44,65,101,-36,39.16,4.32,7.51,5.45,88.83,91.65,40,0,0,49.03,583,548,606,125,196,5,6,119,47,29,21,12,-0.31,1760.81,3169.53,35.71,16.54,17.61,50.47,49.95,53.17,52.18,54.52,54.63
"kunitch7920132014","Chris.Kunitz","L","PIT",91,20132014,33,"3.725","3.725",38,38,76,1.31,1.31,2.62,-14,61.07,103.11,14.73,24.23,19.12,132,20.35,63.06,42.71,164,396,232,13.66,8,21.66,18.19,62.96,44.77,440,1069,629,36.87,21.69,58.56,270,16.88,44.19,759,2093,1334,72.18,46.01,118.19,54.37,79,29,417,17,61.65,44.65,595,1574,979,54.28,33.76,88.05,72.3,80,338,16.63,62.63,46,459,39.25,23.42,1138,679,258,49.1,30.64,24.46,44.93,4.69,2.07,136,60,76,69.39,11.24,11.95,8.64,91.16,93.87,48,4,1,66.64,839,659,420,197,130,19,19,220,51,27,34,20,-0.48,1739.78,3796.32,31.43,19.15,17.98,50.96,50.31,55.75,53.64,54.82,54.14
"kunykco9020132014","Cody.Kunyk","C","T.B",1,20132014,23,"0.925","0.925",0,0,0,0,0,0,0,52.38,100,0,-19.26,9.95,0,3.75,60,56.25,1,3,2,18.09,12.06,30.15,-17.54,38.46,56,-3,5,8,30.15,48.24,78.39,1,-8.29,60.67,1,11,10,66.33,60.3,126.63,63.64,1,1,3,-8.96,52.94,61.9,1,9,8,54.27,48.24,102.51,77.78,0,2,-0.47,63.64,64.1,3,42.21,24.12,7,4,2,60,50,NA,NA,0,0,0,0,0,NA,0,0,0,100,100,36,1,4,40,2,1,3,1,0,0,0,2,0,0,0,0,0,9.95,55.05,15.31,16.4,16.85,50.53,46.79,54.71,53.56,50.09,56.96
"kuzneev9220132014","Evgeny.Kuznetsov","C","WSH",17,20132014,21,"0.870","0.870",3,6,9,0.8,1.61,2.41,0,44.95,105.06,13.64,4.89,13.19,5,-0.08,47.14,47.22,-4,33,37,8.83,9.9,18.73,-3.72,43.79,47.51,-21,74,95,19.8,25.42,45.23,19,-0.61,45.56,-38,169,207,45.23,55.4,100.62,49.11,8,2,37,-2.35,43.4,45.76,-38,125,163,33.45,43.62,77.07,66.4,7,29,-5.1,40.49,45.59,-39,22.21,32.65,83,122,22,41.06,25.15,0.71,51.67,2.94,2.68,11,10,1,52.38,10.34,13.25,8.8,91.8,93.87,27.66,5,22,52.14,73,67,67,7,13,2,4,19,7,3,3,3,0,224.2,823.93,21.39,17.49,17.13,48.24,51.11,51.19,54.93,55.64,53.23
"labripi8620132014","Pierre-Cedric.Labrie","L","T.B",13,20132014,27,"0.625","0.625",0,0,0,0,0,0,-4,39.55,91.3,0,-2.23,6.99,0,-13.37,37.04,50.41,-7,10,17,6.6,11.22,17.82,-7.15,40,47.15,-13,26,39,17.16,25.73,42.89,4,-6.07,45.62,-28,53,81,34.97,53.45,88.42,49.06,5,2,7,-10.3,36,46.3,-28,36,64,23.75,42.23,65.98,72.22,0,2,-11.81,36.11,47.92,-20,17.16,30.35,26,46,2,43.21,28.12,-53.42,53.42,0,2.64,0,4,-4,0,0,0,0,91.3,93.75,45.45,2,0,48.72,19,30,20,24,4,0,0,2,0,1,4,0,-2.64,90.93,699.47,11.5,16.08,16.74,48.3,51.45,50.4,53.95,53.94,50.91
"laddxan8520132014","Andrew.Ladd","L","WPG",78,20132014,27,"4.500","4.400",23,31,54,0.91,1.22,2.13,-1,54.64,100.26,12.17,0.48,19.47,102,7.68,54.5,46.82,56,339,283,13.39,11.18,24.57,7.08,54.27,47.19,129,820,691,32.39,27.3,59.69,215,6.71,47.94,282,1660,1378,65.58,54.44,120.01,51.99,79,42,348,5.2,54.04,48.83,182,1218,1036,48.12,40.93,89.04,70.85,80,269,5.25,53.87,48.62,124,34.09,29.19,863,739,189,46.37,28.67,9.16,45.39,3.32,2.77,84,70,14,54.55,8.55,9.73,6.9,90.53,93.24,39.02,24,38,51.2,555,574,529,154,93,18,13,166,44,37,18,17,-0.04,1518.82,3240.53,31.91,19.12,17.99,50.63,50.3,58.3,56.85,54.78,54.12
"laichbr8320132014","Brooks.Laich","C","WSH",51,20132014,30,"4.000","4.500",8,7,15,0.54,0.48,1.02,-3,43.24,99.84,10.67,-17.6,17.31,46,-8.57,41.49,50.06,-48,117,165,7.95,11.22,19.17,-8.54,42.53,51.07,-117,333,450,22.64,30.59,53.23,87,-8.17,51.41,-225,720,945,48.94,64.24,113.18,50.28,35,35,129,-9.43,41.38,50.81,-210,504,714,34.26,48.54,82.8,71.83,19,94,-9.33,40.95,50.28,-160,24.61,35.48,362,522,75,44.76,26.89,-11.63,52.13,2.18,3.19,32,47,-15,40.51,8.51,8.84,6.35,91,93.42,43.96,203,257,40.62,301,297,440,62,96,5,2,67,15,20,8,5,-0.2,882.64,2230.12,28.36,18.19,17.71,49.4,49.76,54.46,55.79,54.25,54.78
"lainxke8920132014","Kellan.Lain","C","VAN",9,20132014,24,"0.600","0.600",1,0,1,1.2,0,1.2,-1,44.33,101,14.29,-4.91,5.55,5,0.18,52.94,52.76,1,9,8,10.81,9.61,20.41,-0.96,51.06,52.03,1,24,23,28.82,27.62,56.44,8,-7.08,51.41,-11,43,54,51.63,64.84,116.48,53.49,2,1,10,-4.76,46.48,51.24,-5,33,38,39.63,45.63,85.26,69.7,1,8,-3.79,46.94,50.73,-3,27.62,31.22,23,26,7,51.85,31.58,7.58,42.42,2.4,2.4,2,2,0,50,12.5,8.7,6.06,92.31,94.74,45.61,18,19,44,11,18,14,7,4,0,0,6,1,2,3,2,-1.2,49.97,496.53,9.14,15.31,16.44,47.72,48.33,51.15,56.03,52.04,55.63
"landean9120132014","Anton.Lander","C","EDM",27,20132014,22,"0.900","0.880",0,1,1,0,0.16,0.16,6,41.6,96.02,0,-5.83,13.64,12,-7.57,35.71,43.29,-36,45,81,7.33,13.2,20.53,-9.51,35.76,45.27,-90,113,203,18.41,33.08,51.49,21,-3.91,45.51,-105,260,365,42.36,59.47,101.83,54.62,9,8,39,-3.29,41.59,44.89,-78,193,271,31.45,44.15,75.6,73.58,12,30,-4.51,40.57,45.08,-66,23.14,33.89,142,208,18,43.01,23.25,-19.43,48,1.3,3.26,8,20,-12,28.57,0,5.63,4.15,90.38,92.62,43.89,71,89,41.3,95,112,135,29,30,1,0,18,9,6,2,8,0.98,368.25,1280.88,22.33,17.62,17.01,44.86,50.07,49.11,60.36,54.8,54.65
"landega9220132014","Gabriel.Landeskog","L","COL",88,20132014,20,"0.925","0.925",29,40,69,1.06,1.46,2.51,-10,52.84,102.9,11.93,6.41,18.71,114,15.6,56.47,40.87,90,393,303,14.32,11.04,25.36,12.79,56.38,43.59,201,888,687,32.36,25.03,57.39,258,9.53,43.32,176,1636,1460,59.61,53.2,112.81,55.38,104,59,426,10.27,53.24,42.97,149,1223,1074,44.56,39.13,83.7,74.08,79,322,10.71,54.45,43.74,148,33.01,27.62,906,758,243,48.08,29.42,13.66,47.88,3.79,2.37,104,65,39,61.54,9.01,11.48,8.5,91.42,93.95,56.41,14,5,53.29,583,534,511,193,151,29,11,214,37,67,31,21,-0.36,1646.65,3728.02,30.64,18.75,17.96,48.16,50.51,53.48,57.57,54.72,53.61
"lapiema8520132014","Maxim.Lapierre","C","STL",77,20132014,28,"1.000","1.100",10,7,17,0.67,0.47,1.14,-2,40.32,100.09,11.63,-21.32,11.61,32,-11.11,44.49,55.6,-27,109,136,7.32,9.13,16.45,-16.96,37.94,54.9,-159,250,409,16.79,27.46,44.25,75,-14.83,55.15,-278,579,857,38.87,57.54,96.41,56.82,25,26,147,-12.69,42.54,55.22,-159,453,612,30.41,41.09,71.5,72.63,36,122,-10.93,43.29,54.22,-102,22.09,28.94,329,431,86,49.71,29.58,-14.81,58.36,1.81,2.35,27,35,-8,43.55,8.2,8.21,5.96,91.88,94.28,49.12,326,334,33.83,183,271,358,98,66,6,1,76,3,21,12,10,-0.13,893.65,3845.63,18.86,16.44,16.59,51,49.77,51.58,49.55,53.43,53.93
"larseph8920132014","Philip.Larsen","D","EDM",30,20132014,23,"1.150","1.025",3,9,12,0.35,1.04,1.38,-2,49.36,101.58,6.38,17.54,17.34,5,13.81,55.14,41.32,19,102,83,11.77,9.58,21.34,10.39,51.84,41.45,18,254,236,29.3,27.23,56.53,29,7.54,41.82,-12,466,478,53.76,55.14,108.9,55.79,32,31,98,8.26,49.57,41.31,-6,346,352,39.92,40.61,80.52,75.14,19,66,9.73,50.98,41.25,10,29.99,28.84,260,250,47,47.7,28.98,17.05,38.05,3.11,2.54,27,22,5,55.1,4.55,10.38,7.8,91.2,93.75,40,0,0,58.38,195,175,139,44,29,3,6,44,15,4,4,2,-0.23,520.1,1294.41,28.66,17.12,17.29,46.03,50.27,49.77,58.36,54.6,54.02
"larssad9220132014","Adam.Larsson","D","N.J",26,20132014,20,"0.925","0.925",1,2,3,0.13,0.26,0.39,-3,52.83,98.8,5,9.03,17.6,0,7.6,57.03,49.43,18,73,55,9.57,7.21,16.79,0.94,50.88,49.94,6,173,167,22.69,21.9,44.59,10,1.24,51.59,40,373,333,48.92,43.67,92.59,54.16,23,37,54,1.77,52.54,50.77,27,279,252,36.59,33.05,69.64,72.4,11,31,1.68,52.6,50.92,20,26.49,23.87,202,182,20,45.35,27.78,-4.27,52.27,1.57,1.7,12,13,-1,48,3.23,5.94,4.3,92.86,94.84,40,0,0,58.82,150,116,105,41,36,2,0,19,10,4,6,3,-0.39,457.52,1138.29,28.67,16,17.29,53.87,49.82,50.43,43.18,54.05,54.43
"larssjo9220132014","Johan.Larsson","LC","BUF",28,20132014,21,"0.790","0.763",0,4,4,0,0.64,0.64,-2,44.01,99.69,0,-2.69,13.4,10,-14.29,27.59,41.88,-52,32,84,5.12,13.44,18.55,-3.34,36.79,40.13,-74,103,177,16.47,28.31,44.78,24,2.23,41.78,-73,268,341,42.86,54.54,97.41,49.25,8,19,43,2.32,43.21,40.88,-61,194,255,31.03,40.79,71.81,68.04,14,35,0.58,42.58,42,-46,21.11,28.47,132,178,21,47.8,30.2,7.56,33.61,1.12,1.6,7,10,-3,41.18,0,5.3,3.61,94.38,96.08,46.89,135,150,41.07,92,102,132,52,42,2,2,21,3,9,6,4,-0.32,375.13,1327.26,22.04,17.3,16.98,46.44,50.42,48.6,56.05,53.11,52.24
"lashobr9020132014","Brian.Lashoff","D","DET",80,20132014,23,"0.650","0.725",1,5,6,0.05,0.26,0.31,-8,43.04,97.26,2.44,-8.72,14.65,3,-12.21,39.95,52.16,-79,157,236,8.04,12.08,20.12,-10.29,42.35,52.64,-146,404,550,20.68,28.16,48.84,20,-9.84,52.88,-274,847,1121,43.37,57.39,100.76,57.02,38,96,105,-9.52,43.8,53.32,-187,661,848,33.84,43.42,77.26,73.07,26,67,-9,43.24,52.24,-151,24.73,32.46,483,634,41,43.44,25.24,-17.28,52.7,1.74,3.17,34,62,-28,35.42,1.49,7.04,5.14,90.22,92.69,40,0,0,45.69,339,314,403,66,86,2,3,40,15,14,19,11,-0.41,1171.89,3729.21,23.91,16.06,16.81,51.68,49.28,52.89,49.45,53.11,54.66
"lattami9120132014","Michael.Latta","C","WSH",17,20132014,22,"0.550","0.587",1,3,4,0.45,1.34,1.79,3,41.87,101.84,16.67,-6.19,7.89,3,-19.83,28.57,48.4,-15,10,25,4.48,11.19,15.66,-11.58,38.53,50.11,-25,42,67,18.8,29.98,48.78,8,-7.63,49.5,-33,85,118,38.04,52.81,90.84,55.29,3,2,12,-10.35,39.13,49.48,-35,63,98,28.19,43.86,72.05,74.6,3,9,-9.47,38.52,47.99,-28,21.03,33.56,47,75,6,36.44,23.47,-7.2,51.65,1.79,2.24,4,5,-1,44.44,11.11,8.51,6.35,93.33,94.9,50.37,60,55,46.91,38,50,43,14,13,3,0,5,2,3,1,4,1.34,134.07,921.23,12.7,15.24,16.15,49.29,49.15,50.53,51.98,52.67,54.5
"leblalo9120132014","Louis.Leblanc","RC","MTL",8,20132014,22,"0.810","0.870",0,0,0,0,0,0,-1,45.52,103.36,0,5.78,9.84,1,2.53,47.06,44.53,-1,8,9,6.1,6.86,12.96,0.25,45.65,45.4,-4,21,25,16.01,19.06,35.07,6,-1.28,46.8,-12,61,73,46.51,55.65,102.16,54.1,5,7,14,1.05,50,48.95,0,46,46,35.07,35.07,70.14,71.74,2,9,-1.01,47.14,48.15,-4,25.16,28.21,33,37,7,49.32,19.57,37.25,29.41,1.52,0.76,2,1,1,66.67,0,6.06,4.35,97.3,97.83,41.67,2,2,53.06,26,40,23,3,4,0,0,7,1,0,2,1,-0.76,78.7,405.68,16.25,17.7,17.24,48.78,49.52,55.21,57.96,52.92,53.94
"leblape8820132014","Peter.Leblanc","LC","WSH",1,20132014,25,"0.550","0.550",0,0,0,0,0,0,0,23.53,NA,NA,19.26,9.61,1,-30,20,50,-3,1,4,6.24,24.98,31.22,-17.65,33.33,50.98,-4,4,8,24.98,49.96,74.93,1,-20.56,44.09,-9,4,13,24.98,81.18,106.16,0,0,1,1,-20.21,23.08,43.28,-7,3,10,18.73,62.45,81.18,0,1,1,-41.86,0,41.86,-7,0,43.71,0,7,0,46.15,30,NA,NA,0,0,0,0,0,NA,0,NA,0,100,100,40,0,0,60,3,2,2,2,1,0,0,0,0,0,0,0,0,9.61,55.39,14.78,16.48,16.27,46.34,49.68,47.72,55.25,53.1,53.79
"lecavvi8020132014","Vincent.Lecavalier","C","PHI",76,20132014,33,"6.000","4.500",21,18,39,1.12,0.96,2.09,-1,52.81,98.8,14.89,17.74,14.74,60,3.32,51.66,48.34,14,218,204,11.67,10.92,22.59,2.58,51.22,48.65,25,523,498,28,26.66,54.67,144,3.7,49.11,120,1128,1008,60.4,53.97,114.37,53.37,58,21,257,2.98,52.06,49.08,66,833,767,44.6,41.07,85.67,72.27,58,199,2.87,51.37,48.5,32,32.23,30.52,602,570,141,43.45,25.68,-4.43,52.61,2.84,3.05,53,57,-4,48.18,10.55,8.8,6.36,90,92.57,44.23,222,278,63.46,436,379,251,81,47,12,6,120,30,17,7,6,-0.05,1120.62,3492.42,24.29,18.15,17.19,48.68,49.64,54.38,57.33,53.87,54.66
"leddyni9120132014","Nick.Leddy","D","CHI",100,20132014,22,"2.000","2.700",8,28,36,0.3,1.04,1.34,1,60.06,100.31,5.67,16.44,16.11,14,5.89,56.95,51.06,82,336,254,12.52,9.46,21.98,6.67,58.79,52.12,238,796,558,29.65,20.78,50.43,71,9.03,51.04,566,1689,1123,62.91,41.83,104.74,56.19,78,63,255,7.8,58.82,51.02,375,1250,875,46.56,32.59,79.15,75.92,36,177,7.69,59.16,51.48,294,35.35,24.4,949,655,141,41.67,25.14,6.91,53.09,3.24,2.16,87,58,29,60,4.52,9.17,6.96,91.15,93.37,40,0,0,67,601,479,296,65,140,12,16,133,47,13,8,9,0.04,1610.87,4569.89,26.06,15.88,16.77,54.22,49.8,56.93,48.06,53.14,53.57
