Name,Team,GP,,G,,A,,Pts,,+/-,,PIM,,Hits,,BkS,,FW,,FL,,FO%,,PPG,,PPA,,SHG,,SHA,,GW,,SOG,,Pct
Jamie Benn,DAL,82,,35,,52,,87,,1,,64,,120,,50,,298,,278,,0.517,,10,,13,,2,,3,,6,,253,,0.138
John Tavares,NYI,82,,38,,48,,86,,5,,46,,48,,37,,753,,689,,0.522,,13,,18,,0,,1,,8,,278,,0.137
Sidney Crosby,PIT,77,,28,,56,,84,,5,,47,,66,,29,,797,,800,,0.499,,10,,21,,0,,0,,3,,237,,0.118
Jakub Voracek,PHI,82,,22,,59,,81,,1,,78,,55,,28,,6,,3,,0.667,,11,,22,,0,,0,,3,,221,,0.1
Alex Ovechkin,WAS,81,,53,,28,,81,,10,,58,,259,,32,,2,,3,,0.4,,25,,9,,0,,0,,11,,395,,0.134
Nicklas Backstrom,WAS,82,,18,,60,,78,,5,,40,,91,,52,,862,,747,,0.536,,3,,30,,0,,0,,3,,153,,0.118
Tyler Seguin,DAL,71,,37,,40,,77,,-1,,20,,63,,26,,275,,236,,0.538,,13,,16,,0,,0,,5,,280,,0.132
Jiri Hudler,CGY,78,,31,,45,,76,,17,,14,,27,,14,,21,,25,,0.457,,6,,10,,0,,0,,5,,158,,0.196
Daniel Sedin,VAN,82,,20,,56,,76,,5,,18,,21,,16,,2,,3,,0.4,,4,,21,,0,,0,,5,,226,,0.089
Nick Foligno,COB,79,,31,,42,,73,,16,,50,,193,,52,,125,,138,,0.475,,11,,15,,0,,0,,3,,182,,0.17
Claude Giroux,PHI,81,,25,,48,,73,,-3,,36,,110,,28,,1063,,815,,0.566,,14,,23,,0,,0,,4,,279,,0.09
Vladimir Tarasenko,STL,77,,37,,36,,73,,27,,31,,32,,18,,0,,3,,0,,8,,10,,0,,0,,6,,264,,0.14
Henrik Sedin,VAN,82,,18,,55,,73,,11,,22,,25,,24,,704,,861,,0.45,,5,,20,,0,,0,,0,,101,,0.178
Steven Stamkos,TAM,82,,43,,29,,72,,2,,49,,91,,35,,469,,474,,0.497,,13,,12,,0,,0,,6,,268,,0.16
Tyler Johnson,TAM,77,,29,,43,,72,,33,,24,,64,,36,,537,,566,,0.487,,8,,9,,0,,0,,6,,203,,0.143
Ryan Johansen,COB,82,,26,,45,,71,,-6,,40,,84,,33,,851,,787,,0.52,,7,,19,,2,,0,,0,,202,,0.129
Evgeni Malkin,PIT,69,,28,,42,,70,,-2,,60,,24,,18,,322,,433,,0.426,,9,,17,,0,,0,,4,,212,,0.132
Joe Pavelski,SAN,82,,37,,33,,70,,12,,29,,97,,86,,642,,505,,0.56,,19,,12,,0,,0,,5,,261,,0.142
Ryan Getzlaf,ANA,77,,25,,45,,70,,15,,62,,100,,95,,632,,617,,0.506,,3,,10,,0,,2,,6,,191,,0.131
Rick Nash,NYR,79,,42,,27,,69,,29,,36,,45,,33,,2,,2,,0.5,,6,,6,,4,,1,,8,,304,,0.138
Max Pacioretty,MON,80,,37,,30,,67,,38,,32,,106,,38,,2,,7,,0.222,,7,,4,,3,,2,,10,,302,,0.123
Logan Couture,SAN,82,,27,,40,,67,,-6,,12,,85,,71,,477,,513,,0.482,,6,,18,,2,,0,,4,,263,,0.103
Henrik Zetterberg,DET,77,,17,,49,,66,,-6,,32,,55,,26,,541,,523,,0.508,,4,,24,,0,,0,,3,,227,,0.075
Erik Karlsson,OTT,82,,21,,45,,66,,7,,42,,93,,89,,0,,0,,N/A,,6,,24,,0,,0,,3,,292,,0.072
Jonathan Toews,CHI,81,,28,,38,,66,,30,,36,,56,,16,,947,,728,,0.565,,6,,11,,2,,1,,7,,192,,0.146
Nikita Kucherov,TAM,82,,29,,36,,65,,38,,37,,65,,28,,0,,2,,0,,2,,13,,0,,0,,2,,191,,0.152
Joe Thornton,SAN,78,,16,,49,,65,,-4,,30,,39,,26,,554,,401,,0.58,,4,,18,,0,,0,,0,,131,,0.122
Pavel Datsyuk,DET,63,,26,,39,,65,,12,,8,,51,,28,,601,,521,,0.536,,8,,16,,0,,0,,5,,165,,0.158
Mark Stone,OTT,80,,26,,38,,64,,21,,14,,49,,53,,7,,11,,0.389,,5,,8,,1,,0,,6,,157,,0.166
Johnny Gaudreau,CGY,80,,24,,40,,64,,11,,14,,14,,27,,3,,5,,0.375,,8,,13,,0,,0,,4,,167,,0.144
Alexander Steen,STL,74,,24,,40,,64,,8,,33,,32,,37,,218,,215,,0.503,,8,,16,,0,,0,,5,,223,,0.108
Patrick Kane,CHI,61,,27,,37,,64,,10,,10,,22,,14,,3,,4,,0.429,,6,,16,,0,,0,,5,,186,,0.145
Anze Kopitar,LOS,79,,16,,48,,64,,-2,,10,,105,,46,,752,,678,,0.526,,6,,18,,0,,0,,4,,134,,0.119
Kyle Turris,OTT,82,,24,,40,,64,,5,,36,,48,,40,,737,,735,,0.501,,4,,12,,1,,0,,6,,215,,0.112
Jordan Eberle,EDM,81,,24,,39,,63,,-16,,24,,62,,36,,1,,5,,0.167,,6,,15,,0,,0,,2,,183,,0.131
Jaden Schwartz,STL,75,,28,,35,,63,,13,,16,,54,,46,,68,,78,,0.466,,8,,8,,0,,2,,4,,184,,0.152
Ondrej Palat,TAM,75,,16,,47,,63,,31,,24,,124,,50,,10,,25,,0.286,,3,,8,,1,,1,,5,,139,,0.115
Radim Vrbata,VAN,79,,31,,32,,63,,6,,20,,44,,25,,5,,4,,0.556,,12,,11,,0,,0,,7,,267,,0.116
Filip Forsberg,NAS,82,,26,,37,,63,,15,,24,,108,,28,,3,,4,,0.429,,6,,13,,0,,0,,6,,237,,0.11
Andrew Ladd,WPG,81,,24,,38,,62,,9,,72,,212,,38,,7,,13,,0.35,,9,,10,,0,,1,,6,,224,,0.107
Mike Ribeiro,NAS,82,,15,,47,,62,,11,,52,,42,,19,,582,,766,,0.432,,1,,11,,0,,0,,3,,96,,0.156
Sean Monahan,CGY,81,,31,,31,,62,,8,,12,,39,,42,,902,,928,,0.493,,10,,9,,1,,1,,8,,191,,0.162
Zach Parise,MIN,74,,33,,29,,62,,21,,41,,86,,56,,2,,10,,0.167,,11,,5,,0,,0,,3,,259,,0.127
Jason Spezza,DAL,82,,17,,45,,62,,-7,,28,,16,,26,,682,,580,,0.54,,4,,22,,0,,0,,1,,204,,0.083
Jeff Carter,LOS,82,,28,,34,,62,,7,,28,,76,,33,,627,,566,,0.526,,10,,5,,1,,1,,5,,218,,0.128
Marian Hossa,CHI,82,,22,,39,,61,,17,,32,,62,,26,,4,,3,,0.571,,6,,11,,1,,0,,2,,247,,0.089
Blake Wheeler,WPG,79,,26,,35,,61,,26,,73,,128,,54,,22,,26,,0.458,,2,,10,,4,,1,,6,,244,,0.107
Phil Kessel,PIT,82,,25,,36,,61,,-34,,30,,18,,13,,2,,3,,0.4,,8,,17,,0,,0,,4,,280,,0.089
Derick Brassard,NYR,80,,19,,41,,60,,9,,34,,106,,13,,671,,705,,0.488,,6,,12,,0,,0,,3,,168,,0.113
Scott Hartnell,COB,77,,28,,32,,60,,1,,100,,160,,38,,7,,7,,0.5,,8,,8,,0,,0,,2,,204,,0.137
P.K. Subban,MON,82,,15,,45,,60,,21,,74,,97,,142,,0,,0,,N/A,,8,,13,,0,,0,,5,,170,,0.088
Tomas Plekanec,MON,82,,26,,34,,60,,8,,46,,47,,55,,777,,780,,0.499,,7,,9,,3,,1,,5,,248,,0.105
Brent Burns,SAN,82,,17,,43,,60,,-9,,65,,148,,124,,0,,0,,N/A,,7,,17,,0,,0,,2,,245,,0.069
Gabriel Landeskog,COL,82,,23,,36,,59,,-2,,79,,169,,73,,16,,29,,0.356,,8,,9,,0,,0,,2,,214,,0.107
Jarome Iginla,COL,82,,29,,30,,59,,0,,42,,99,,47,,57,,71,,0.445,,8,,5,,0,,0,,2,,189,,0.153
David Backes,STL,80,,26,,32,,58,,7,,104,,227,,87,,617,,513,,0.546,,10,,6,,0,,0,,3,,183,,0.142
Patrick Marleau,SAN,82,,19,,38,,57,,-17,,12,,85,,28,,171,,185,,0.48,,7,,17,,0,,0,,4,,233,,0.082
Ryan Nugent-Hopkins,EDM,76,,24,,32,,56,,-12,,25,,92,,37,,620,,736,,0.457,,2,,12,,0,,1,,2,,189,,0.127
James van Riemsdyk,TOR,82,,27,,29,,56,,-33,,43,,83,,29,,21,,33,,0.389,,9,,10,,1,,0,,4,,248,,0.109
Dennis Wideman,CGY,80,,15,,41,,56,,6,,34,,94,,184,,0,,0,,N/A,,6,,15,,0,,0,,2,,173,,0.087
Tomas Tatar,DET,82,,29,,27,,56,,6,,28,,90,,18,,6,,6,,0.5,,9,,10,,0,,0,,7,,211,,0.137
Matt Duchene,COL,82,,21,,34,,55,,3,,16,,43,,74,,635,,582,,0.522,,2,,5,,0,,0,,4,,207,,0.101
John Carlson,WAS,82,,12,,43,,55,,11,,28,,74,,200,,0,,0,,N/A,,3,,13,,1,,0,,3,,193,,0.062
Ryan O'Reilly,BUF,82,,17,,38,,55,,-5,,12,,38,,48,,713,,621,,0.534,,2,,10,,1,,1,,1,,171,,0.099
Roman Josi,NAS,81,,15,,40,,55,,15,,26,,53,,209,,0,,1,,0,,3,,12,,0,,3,,4,,201,,0.075
Corey Perry,ANA,67,,33,,22,,55,,13,,67,,64,,27,,3,,9,,0.25,,4,,3,,0,,0,,3,,193,,0.171
T.J. Oshie,WAS,72,,19,,36,,55,,17,,51,,99,,39,,3,,10,,0.231,,3,,10,,0,,0,,4,,162,,0.117
Patrice Bergeron,BOS,81,,23,,32,,55,,2,,44,,57,,60,,1175,,776,,0.602,,4,,10,,1,,1,,4,,234,,0.098
Alex Tanguay,COL,80,,22,,33,,55,,-1,,40,,45,,39,,12,,16,,0.429,,2,,12,,1,,0,,4,,104,,0.212
Derek Stepan,NYR,68,,16,,39,,55,,26,,22,,36,,27,,543,,689,,0.441,,3,,7,,2,,3,,3,,155,,0.103
Eric Staal,CAR,77,,23,,31,,54,,-13,,41,,65,,27,,343,,326,,0.513,,7,,10,,0,,0,,4,,244,,0.094
Bobby Ryan,OTT,78,,18,,36,,54,,5,,24,,110,,33,,4,,7,,0.364,,4,,10,,0,,0,,5,,221,,0.081
Jason Pominville,MIN,82,,18,,36,,54,,9,,8,,44,,32,,39,,48,,0.448,,3,,11,,0,,0,,4,,252,,0.071
Ryan Callahan,TAM,77,,24,,30,,54,,9,,41,,184,,46,,15,,16,,0.484,,10,,6,,0,,0,,4,,191,,0.126
Jonathan Huberdeau,FLA,79,,15,,39,,54,,10,,38,,68,,24,,2,,6,,0.25,,0,,12,,0,,0,,0,,169,,0.089
Gustav Nyquist,DET,82,,27,,27,,54,,-11,,26,,43,,31,,1,,8,,0.111,,14,,10,,0,,0,,4,,195,,0.138
Kris Letang,PIT,69,,11,,43,,54,,12,,79,,131,,117,,0,,1,,0,,2,,22,,1,,0,,1,,197,,0.056
Tyson Barrie,COL,80,,12,,41,,53,,5,,26,,80,,90,,0,,0,,N/A,,2,,14,,0,,0,,0,,139,,0.086
Mark Streit,PHI,81,,9,,43,,52,,-8,,36,,63,,103,,0,,0,,N/A,,4,,26,,0,,0,,0,,144,,0.063
Brandon Saad,COB,82,,23,,29,,52,,7,,12,,53,,29,,38,,50,,0.432,,2,,8,,0,,0,,6,,203,,0.113
Keith Yandle,NYR,84,,6,,46,,52,,-26,,40,,53,,101,,0,,0,,N/A,,2,,27,,0,,0,,2,,232,,0.026
Bryan Little,WPG,70,,24,,28,,52,,8,,24,,56,,32,,762,,789,,0.491,,9,,9,,1,,0,,3,,148,,0.162
Thomas Vanek,MIN,80,,21,,31,,52,,-6,,37,,32,,13,,10,,10,,0.5,,5,,12,,0,,0,,2,,171,,0.123
Martin St. Louis,NYR,74,,21,,31,,52,,12,,20,,13,,37,,51,,59,,0.464,,5,,8,,0,,0,,1,,144,,0.146
Kyle Okposo,NYI,60,,18,,33,,51,,-8,,12,,53,,23,,80,,81,,0.497,,6,,12,,0,,0,,2,,195,,0.092
Patric Hornqvist,PIT,64,,25,,26,,51,,12,,38,,87,,33,,2,,5,,0.286,,6,,9,,0,,0,,4,,220,,0.114
Andrei Markov,MON,81,,10,,40,,50,,22,,38,,53,,173,,0,,0,,N/A,,4,,21,,0,,1,,1,,135,,0.074
Ryan Strome,NYI,81,,17,,33,,50,,23,,47,,92,,21,,149,,170,,0.467,,1,,7,,1,,0,,2,,179,,0.095
Wayne Simmonds,PHI,75,,28,,22,,50,,-5,,66,,168,,36,,4,,1,,0.8,,14,,10,,0,,0,,6,,188,,0.149
Tyler Bozak,TOR,82,,23,,26,,49,,-34,,44,,83,,46,,944,,831,,0.532,,12,,6,,2,,0,,3,,154,,0.149
Mats Zuccarello,NYR,78,,15,,34,,49,,17,,45,,120,,42,,16,,21,,0.432,,0,,6,,0,,0,,3,,154,,0.097
Mark Scheifele,WPG,82,,15,,34,,49,,11,,24,,100,,61,,492,,656,,0.429,,3,,10,,0,,0,,2,,170,,0.088
Justin Faulk,CAR,82,,15,,34,,49,,-19,,30,,157,,114,,0,,0,,N/A,,7,,13,,2,,0,,4,,238,,0.063
Tyler Toffoli,LOS,76,,23,,26,,49,,25,,37,,86,,11,,4,,5,,0.444,,3,,2,,5,,1,,3,,200,,0.115
Mikko Koivu,MIN,80,,14,,34,,48,,2,,38,,40,,41,,989,,802,,0.552,,4,,11,,0,,0,,4,,179,,0.078
Mike Hoffman,OTT,79,,27,,21,,48,,16,,14,,40,,33,,7,,7,,0.5,,1,,2,,0,,0,,4,,199,,0.136
Mark Giordano,CGY,61,,11,,37,,48,,13,,37,,59,,128,,0,,0,,N/A,,2,,12,,1,,0,,2,,157,,0.07
Valtteri Filppula,TAM,82,,12,,36,,48,,-14,,24,,25,,29,,621,,564,,0.524,,2,,15,,0,,0,,0,,91,,0.132
David Desharnais,MON,82,,14,,34,,48,,22,,24,,43,,49,,629,,560,,0.529,,2,,9,,0,,0,,4,,90,,0.156
Brendan Gallagher,MON,82,,24,,23,,47,,18,,31,,48,,49,,43,,56,,0.434,,3,,5,,0,,0,,6,,254,,0.094
Brayden Schenn,PHI,82,,18,,29,,47,,-5,,34,,199,,38,,86,,98,,0.467,,7,,12,,0,,0,,6,,156,,0.115
Ryan Kesler,ANA,81,,20,,27,,47,,-5,,75,,169,,69,,937,,727,,0.563,,5,,6,,1,,2,,4,,205,,0.098
Jaromir Jagr,FLA,77,,17,,30,,47,,-3,,48,,30,,14,,1,,0,,1,,4,,7,,0,,0,,5,,169,,0.101
Loui Eriksson,BOS,81,,22,,25,,47,,1,,14,,29,,23,,4,,8,,0.333,,6,,5,,0,,1,,4,,169,,0.13
Marian Gaborik,LOS,69,,27,,20,,47,,7,,16,,39,,6,,1,,0,,1,,11,,7,,0,,0,,2,,174,,0.155
Marcus Johansson,WAS,82,,20,,27,,47,,6,,10,,69,,18,,7,,9,,0.438,,3,,12,,0,,0,,1,,138,,0.145
Alex Pietrangelo,STL,81,,7,,39,,46,,-2,,28,,70,,161,,0,,0,,N/A,,1,,11,,0,,0,,2,,195,,0.036
Drew Doughty,LOS,82,,7,,39,,46,,3,,56,,152,,144,,0,,1,,0,,1,,16,,0,,1,,2,,219,,0.032
Tyler Ennis,BUF,78,,20,,26,,46,,-19,,37,,87,,35,,67,,116,,0.366,,6,,11,,1,,0,,2,,185,,0.108
Mika Zibanejad,OTT,80,,20,,26,,46,,0,,20,,149,,26,,615,,646,,0.488,,4,,10,,0,,0,,0,,150,,0.133
Alex Galchenyuk,MON,80,,20,,26,,46,,8,,39,,91,,44,,82,,92,,0.471,,3,,9,,0,,0,,1,,163,,0.123
Chris Kreider,NYR,80,,21,,25,,46,,24,,88,,162,,17,,9,,12,,0.429,,7,,1,,0,,0,,5,,180,,0.117
Paul Stastny,STL,74,,16,,30,,46,,5,,40,,22,,30,,671,,487,,0.579,,7,,8,,0,,0,,7,,143,,0.112
Kevin Hayes,NYR,79,,17,,28,,45,,15,,22,,57,,33,,247,,434,,0.363,,1,,4,,1,,0,,1,,111,,0.153
Mike Green,DET,72,,10,,35,,45,,15,,34,,82,,93,,0,,0,,N/A,,1,,16,,0,,0,,2,,159,,0.063
Duncan Keith,CHI,80,,10,,35,,45,,12,,20,,16,,113,,0,,0,,N/A,,3,,13,,0,,1,,2,,171,,0.058
Shea Weber,NAS,78,,15,,30,,45,,15,,72,,166,,147,,0,,0,,N/A,,5,,10,,1,,0,,2,,237,,0.063
Dustin Byfuglien,WPG,69,,18,,27,,45,,5,,124,,203,,59,,0,,3,,0,,5,,12,,0,,1,,3,,209,,0.086
Justin Abdelkader,DET,71,,23,,21,,44,,3,,72,,153,,28,,7,,8,,0.467,,8,,6,,0,,0,,5,,154,,0.149
Jori Lehtera,STL,75,,14,,30,,44,,21,,48,,43,,35,,543,,518,,0.512,,2,,5,,1,,1,,2,,103,,0.136
Niklas Kronwall,DET,80,,9,,35,,44,,-4,,40,,91,,106,,1,,0,,1,,3,,20,,0,,0,,1,,101,,0.089
Craig Smith,NAS,82,,23,,21,,44,,11,,44,,77,,17,,12,,18,,0.4,,6,,3,,0,,0,,4,,252,,0.091
Kevin Shattenkirk,STL,56,,8,,36,,44,,19,,52,,42,,86,,0,,0,,N/A,,4,,21,,0,,0,,1,,135,,0.059
Milan Lucic,LOS,81,,18,,26,,44,,13,,81,,259,,23,,34,,42,,0.447,,2,,6,,0,,0,,4,,141,,0.128
Jussi Jokinen,FLA,81,,8,,36,,44,,-2,,34,,52,,50,,126,,124,,0.504,,2,,7,,0,,0,,0,,134,,0.06
Carl Soderberg,COL,82,,13,,31,,44,,10,,26,,76,,36,,369,,397,,0.482,,5,,3,,0,,0,,3,,163,,0.08
Nick Bjugstad,FLA,72,,24,,19,,43,,-7,,38,,148,,29,,486,,508,,0.489,,7,,5,,0,,0,,3,,207,,0.116
Frans Nielsen,NYI,78,,14,,29,,43,,8,,12,,48,,80,,506,,544,,0.482,,4,,14,,1,,2,,4,,157,,0.089
Adam Henrique,NJD,75,,16,,27,,43,,-6,,34,,59,,44,,270,,249,,0.52,,5,,11,,0,,1,,3,,127,,0.126
Drew Stafford,WPG,76,,18,,25,,43,,-12,,47,,81,,15,,86,,88,,0.494,,4,,5,,0,,1,,1,,147,,0.122
Patrick Sharp,DAL,68,,16,,27,,43,,-8,,33,,74,,15,,53,,55,,0.491,,8,,6,,0,,0,,2,,230,,0.07
Troy Brouwer,STL,82,,21,,22,,43,,11,,53,,206,,39,,251,,190,,0.569,,8,,6,,2,,0,,3,,145,,0.145
Oliver Ekman-Larsson,ARI,82,,23,,20,,43,,-18,,40,,167,,77,,0,,0,,N/A,,10,,10,,1,,0,,7,,264,,0.087
Dougie Hamilton,CGY,72,,10,,32,,42,,-3,,41,,106,,53,,0,,0,,N/A,,5,,10,,0,,0,,2,,188,,0.053
Brad Marchand,BOS,77,,24,,18,,42,,5,,95,,72,,28,,13,,20,,0.394,,2,,0,,2,,1,,5,,180,,0.133
Mike Cammalleri,NJD,68,,27,,15,,42,,2,,28,,30,,17,,119,,163,,0.422,,9,,2,,2,,0,,8,,156,,0.173
Colin Wilson,NAS,77,,20,,22,,42,,19,,22,,52,,33,,71,,107,,0.399,,3,,4,,0,,0,,5,,172,,0.116
Brock Nelson,NYI,82,,20,,22,,42,,6,,24,,99,,52,,354,,445,,0.443,,10,,5,,0,,0,,3,,190,,0.105
Michael Frolik,CGY,82,,19,,23,,42,,4,,18,,63,,41,,14,,27,,0.341,,3,,4,,3,,0,,4,,206,,0.092
Sam Gagner,PHI,81,,15,,26,,41,,-28,,28,,63,,19,,361,,410,,0.468,,6,,6,,0,,0,,1,,183,,0.082
T.J. Brodie,CGY,81,,11,,30,,41,,15,,30,,27,,178,,0,,0,,N/A,,3,,6,,1,,2,,3,,133,,0.083
Mathieu Perreault,WPG,62,,18,,23,,41,,7,,38,,78,,13,,226,,212,,0.516,,5,,7,,0,,0,,2,,129,,0.14
Anders Lee,NYI,76,,25,,16,,41,,9,,33,,169,,29,,1,,0,,1,,5,,1,,0,,0,,6,,197,,0.127
Matt Moulson,BUF,77,,13,,28,,41,,-11,,4,,34,,49,,13,,9,,0.591,,3,,8,,0,,0,,2,,156,,0.083
Jake Muzzin,LOS,76,,10,,31,,41,,-4,,22,,186,,108,,0,,0,,N/A,,4,,10,,0,,1,,3,,173,,0.058
Josh Bailey,NYI,70,,15,,26,,41,,3,,12,,66,,36,,30,,36,,0.455,,2,,2,,0,,0,,1,,140,,0.107
Justin Williams,WAS,81,,18,,23,,41,,8,,29,,29,,24,,3,,3,,0.5,,4,,9,,0,,0,,2,,174,,0.103
David Perron,PIT,81,,17,,24,,41,,-25,,62,,171,,21,,3,,9,,0.25,,3,,6,,0,,0,,2,,196,,0.087
Jack Johnson,COB,79,,8,,32,,40,,-13,,44,,157,,131,,0,,0,,N/A,,3,,18,,0,,0,,1,,141,,0.057
Reilly Smith,FLA,81,,13,,27,,40,,7,,20,,74,,39,,2,,6,,0.25,,1,,10,,0,,0,,0,,143,,0.091
John Klingberg,DAL,65,,11,,29,,40,,5,,32,,54,,77,,0,,0,,N/A,,2,,10,,0,,0,,3,,98,,0.112
Chris Kunitz,PIT,74,,17,,23,,40,,2,,56,,211,,29,,7,,6,,0.538,,9,,7,,1,,0,,5,,170,,0.1
Cam Atkinson,COB,78,,22,,18,,40,,-2,,22,,55,,39,,4,,5,,0.444,,7,,3,,1,,0,,7,,212,,0.104
Cody Eakin,DAL,78,,19,,21,,40,,-1,,26,,62,,59,,656,,636,,0.508,,2,,2,,2,,1,,6,,142,,0.134
Nazem Kadri,TOR,73,,18,,21,,39,,-7,,28,,118,,23,,528,,616,,0.462,,3,,4,,1,,0,,1,,176,,0.102
Torey Krug,BOS,78,,12,,27,,39,,13,,20,,75,,68,,0,,0,,N/A,,2,,12,,0,,0,,0,,205,,0.059
Mike Fisher,NAS,59,,19,,20,,39,,4,,39,,125,,60,,601,,548,,0.523,,7,,3,,1,,0,,1,,111,,0.171
Aaron Ekblad,FLA,81,,12,,27,,39,,12,,32,,109,,80,,0,,0,,N/A,,6,,7,,0,,0,,4,,170,,0.071
Mikael Granlund,MIN,68,,8,,31,,39,,17,,20,,47,,45,,476,,508,,0.484,,0,,8,,0,,0,,2,,99,,0.081
Nick Bonino,PIT,75,,15,,24,,39,,7,,22,,31,,90,,590,,655,,0.474,,1,,4,,0,,0,,6,,149,,0.101
Elias Lindholm,CAR,81,,17,,22,,39,,-23,,14,,106,,30,,115,,105,,0.523,,4,,11,,0,,0,,4,,170,,0.1
Erik Cole,DET,68,,21,,18,,39,,2,,14,,134,,20,,5,,11,,0.313,,3,,6,,1,,0,,0,,122,,0.172
Jakob Silfverberg,ANA,81,,13,,26,,39,,15,,24,,42,,37,,23,,27,,0.46,,2,,2,,1,,2,,2,,189,,0.069
Anton Stralman,TAM,82,,9,,30,,39,,22,,26,,104,,77,,0,,0,,N/A,,2,,12,,0,,0,,0,,138,,0.065
Nathan MacKinnon,COL,64,,14,,24,,38,,-7,,34,,43,,41,,201,,227,,0.47,,3,,4,,0,,0,,2,,192,,0.073
Antoine Vermette,ARI,82,,13,,25,,38,,-25,,40,,80,,50,,872,,705,,0.553,,6,,8,,0,,0,,1,,109,,0.119
Brad Boyes,TOR,78,,14,,24,,38,,11,,20,,60,,38,,97,,76,,0.561,,5,,4,,0,,0,,4,,151,,0.093
Alex Killorn,TAM,71,,15,,23,,38,,8,,36,,60,,21,,35,,45,,0.438,,1,,2,,1,,0,,5,,130,,0.115
Taylor Hall,EDM,53,,14,,24,,38,,-1,,40,,67,,37,,45,,53,,0.459,,3,,3,,0,,0,,0,,158,,0.089
Ryan Suter,MIN,77,,2,,36,,38,,7,,48,,69,,127,,0,,0,,N/A,,1,,10,,0,,1,,1,,150,,0.013
Victor Hedman,TAM,59,,10,,28,,38,,12,,40,,51,,110,,0,,0,,N/A,,3,,8,,0,,0,,2,,115,,0.087
Trevor Daley,CHI,68,,16,,22,,38,,-13,,34,,29,,123,,0,,0,,N/A,,6,,6,,2,,0,,2,,113,,0.142
Evgeny Kuznetsov,WAS,80,,11,,26,,37,,10,,24,,43,,15,,304,,377,,0.446,,4,,9,,0,,0,,1,,127,,0.087
Brad Richards,DET,76,,12,,25,,37,,3,,12,,32,,27,,399,,426,,0.484,,2,,5,,0,,0,,3,,199,,0.06
Nick Leddy,NYI,78,,10,,27,,37,,18,,14,,73,,90,,0,,0,,N/A,,1,,11,,0,,1,,1,,120,,0.083
Sean Couturier,PHI,82,,15,,22,,37,,4,,28,,72,,35,,643,,687,,0.483,,1,,5,,1,,1,,0,,148,,0.101
Sami Vatanen,ANA,67,,12,,25,,37,,5,,36,,75,,123,,1,,1,,0.5,,7,,10,,1,,0,,1,,122,,0.098
James Neal,NAS,67,,23,,14,,37,,12,,57,,71,,30,,7,,10,,0.412,,3,,1,,0,,0,,6,,221,,0.104
Nino Niederreiter,MIN,80,,24,,13,,37,,2,,28,,155,,32,,2,,5,,0.286,,6,,2,,1,,0,,5,,149,,0.161
Alex Goligoski,DAL,81,,4,,32,,36,,0,,24,,100,,157,,0,,0,,N/A,,0,,8,,0,,2,,0,,122,,0.033
Shane Doan,ARI,79,,14,,22,,36,,-29,,65,,189,,26,,3,,8,,0.273,,5,,5,,0,,0,,0,,189,,0.074
Tommy Wingels,SAN,75,,15,,21,,36,,-7,,40,,263,,55,,70,,84,,0.455,,4,,6,,1,,0,,1,,158,,0.095
Chris Higgins,VAN,77,,12,,24,,36,,8,,16,,73,,34,,3,,6,,0.333,,3,,2,,0,,0,,1,,171,,0.07
Riley Sheahan,DET,79,,13,,23,,36,,-3,,16,,21,,20,,484,,486,,0.499,,5,,6,,0,,0,,0,,123,,0.106
David Savard,COB,82,,11,,25,,36,,0,,71,,195,,105,,1,,0,,1,,3,,7,,0,,0,,3,,112,,0.098
Chris Stewart,ANA,81,,14,,22,,36,,-26,,88,,110,,16,,10,,31,,0.244,,5,,5,,0,,0,,0,,155,,0.09
Cody Franson,BUF,78,,7,,29,,36,,-7,,28,,177,,132,,0,,0,,N/A,,5,,12,,0,,0,,0,,127,,0.055
Aleksander Barkov,FLA,71,,16,,20,,36,,-4,,16,,35,,35,,462,,540,,0.461,,3,,4,,0,,0,,3,,123,,0.13
Clarke MacArthur,OTT,62,,16,,20,,36,,-6,,36,,70,,17,,8,,14,,0.364,,6,,4,,0,,0,,5,,140,,0.114
Brandon Dubinsky,COB,47,,13,,23,,36,,11,,43,,152,,11,,436,,423,,0.508,,0,,7,,1,,0,,1,,100,,0.13
Brian Gionta,BUF,69,,13,,22,,35,,-13,,18,,61,,31,,69,,100,,0.408,,3,,6,,1,,0,,2,,153,,0.085
Jimmy Hayes,BOS,72,,19,,16,,35,,-4,,20,,147,,12,,4,,5,,0.444,,4,,7,,0,,0,,3,,166,,0.114
Curtis Glencross,COL,71,,13,,22,,35,,2,,45,,124,,50,,8,,10,,0.444,,4,,7,,0,,0,,1,,108,,0.12
Johnny Boychuk,NYI,72,,9,,26,,35,,15,,14,,171,,149,,2,,0,,1,,5,,10,,0,,1,,1,,192,,0.047
Charlie Coyle,MIN,82,,11,,24,,35,,13,,39,,137,,52,,334,,384,,0.465,,1,,2,,0,,0,,4,,120,,0.092
Carl Hagelin,ANA,82,,17,,18,,35,,18,,46,,85,,36,,6,,11,,0.353,,1,,0,,0,,1,,4,,185,,0.092
Patrik Elias,NJD,69,,13,,21,,34,,-20,,12,,23,,25,,263,,410,,0.391,,5,,4,,0,,2,,1,,114,,0.114
Benoit Pouliot,EDM,58,,19,,15,,34,,-1,,28,,71,,31,,13,,21,,0.382,,4,,3,,1,,0,,3,,105,,0.181
Kris Versteeg,CAR,61,,14,,20,,34,,11,,35,,31,,22,,15,,33,,0.313,,2,,3,,0,,0,,1,,134,,0.104
